Data;Semana;UF;Município;Tipo de Feriado
20/12/2022;terça-feira;PA;AURORA DO PARA;Permanente
20/12/2022;terça-feira;PA;GOIANESIA DO PARA;Permanente
20/12/2022;terça-feira;PA;NOVO REPARTIMENTO;Permanente
24/12/2022;sábado;PA;CAMETA;Permanente
24/12/2022;sábado;PA;ORIXIMINA;Permanente
26/12/2022;segunda-feira;PA;BRAGANCA;Permanente
27/12/2022;terça-feira;PA;GURUPA;Permanente
27/12/2022;terça-feira;PA;NOVA ESPERANCA DO PIRIA;Permanente
27/12/2022;terça-feira;PA;SAO DOMINGOS DO ARAGUAIA;Permanente
28/12/2022;quarta-feira;PA;ANAPU;Permanente
28/12/2022;quarta-feira;PA;BELTERRA;Permanente
29/12/2022;quinta-feira;PA;BENEVIDES;Permanente
29/12/2022;quinta-feira;PA;CAPITAO POCO;Permanente
29/12/2022;quinta-feira;PA;JACUNDA;Permanente
29/12/2022;quinta-feira;PA;SANTA MARIA DO PARA;Permanente
30/12/2022;sexta-feira;PA;NOVA TIMBOTEUA;Permanente
30/12/2022;sexta-feira;PA;SAO FRANCISCO DO PARA;Permanente
03/01/2023;terça-feira;PA;ANANINDEUA;Permanente
06/01/2023;sexta-feira;PA;ALENQUER;Permanente
07/01/2023;sábado;PA;PRAINHA;Permanente
07/01/2023;sábado;PA;SANTA ISABEL DO PARA;Permanente
20/01/2023;sexta-feira;PA;ALENQUER;Permanente
20/01/2023;sexta-feira;PA;ALTAMIRA;Permanente
20/01/2023;sexta-feira;PA;BREU BRANCO;Permanente
20/01/2023;sexta-feira;PA;BREVES;Permanente
20/01/2023;sexta-feira;PA;IGARAPE-ACU;Permanente
20/01/2023;sexta-feira;PA;JURUTI;Permanente
20/01/2023;sexta-feira;PA;PARAUAPEBAS;Permanente
20/01/2023;sexta-feira;PA;PRAINHA;Permanente
20/01/2023;sexta-feira;PA;SAO SEBASTIAO DA BOA VISTA;Permanente
20/01/2023;sexta-feira;PA;SOURE;Permanente
20/01/2023;sexta-feira;PA;TERRA SANTA;Permanente
20/01/2023;sexta-feira;PA;TRACUATEUA;Permanente
23/01/2023;segunda-feira;PA;PARAGOMINAS;Permanente
24/01/2023;terça-feira;PA;PORTEL;Permanente
28/01/2023;sábado;PA;CASTANHAL;Permanente
02/02/2023;quinta-feira;PA;PORTEL;Permanente
12/02/2023;domingo;PA;ANAPU;Permanente
12/02/2023;domingo;PA;RUROPOLIS;Permanente
14/02/2023;terça-feira;PA;VIGIA;Permanente
08/03/2023;quarta-feira;PA;CONCORDIA DO PARA;Permanente
08/03/2023;quarta-feira;PA;ITUPIRANGA;Permanente
08/03/2023;quarta-feira;PA;JURUTI;Permanente
08/03/2023;quarta-feira;PA;TOME-ACU;Permanente
15/03/2023;quarta-feira;PA;MONTE ALEGRE;Permanente
19/03/2023;domingo;PA;ACARA;Permanente
19/03/2023;domingo;PA;CASTANHAL;Permanente
19/03/2023;domingo;PA;TUCURUI;Permanente
28/03/2023;terça-feira;PA;AUGUSTO CORREA;Permanente
04/04/2023;terça-feira;PA;SANTO ANTONIO DO TAUA;Permanente
05/04/2023;quarta-feira;PA;MARABA;Permanente
09/04/2023;domingo;PA;JURUTI;Permanente
10/04/2023;segunda-feira;PA;SAO FELIX DO XINGU;Permanente
14/04/2023;sexta-feira;PA;CONCEICAO DO ARAGUAIA;Permanente
17/04/2023;segunda-feira;PA;ELDORADO DO CARAJAS;Permanente
19/04/2023;quarta-feira;PA;FLORESTA DO ARAGUAIA;Permanente
21/05/2022;sábado;PB;MANAIRA;Permanente
22/05/2022;domingo;PB;COREMAS;Permanente
22/05/2022;domingo;PB;RIO TINTO;Permanente
22/05/2022;domingo;PB;SALGADO DE SAO FELIX;Permanente
22/05/2022;domingo;PB;SANTA RITA;Permanente
25/05/2022;quarta-feira;PB;MARI;Permanente
26/05/2022;quinta-feira;PB;CATOLE DO ROCHA;Permanente
26/05/2022;quinta-feira;PB;ITABAIANA;Permanente
27/05/2022;sexta-feira;PB;ITABAIANA;Permanente
29/05/2022;domingo;PB;UMBUZEIRO;Permanente
30/05/2022;segunda-feira;PB;TAVARES;Eventual
31/05/2022;terça-feira;PB;MANAIRA;Permanente
31/05/2022;terça-feira;PB;POMBAL;Permanente
03/06/2022;sexta-feira;PB;PAULISTA;Permanente
03/06/2022;sexta-feira;PB;PILAR;Permanente
04/06/2022;sábado;PB;CABACEIRAS;Permanente
10/06/2022;sexta-feira;PB;CABEDELO;Permanente
13/06/2022;segunda-feira;PB;BONITO DE SANTA FE;Permanente
13/06/2022;segunda-feira;PB;CACIMBA DE DENTRO;Permanente
13/06/2022;segunda-feira;PB;FAGUNDES;Permanente
13/06/2022;segunda-feira;PB;MULUNGU;Permanente
13/06/2022;segunda-feira;PB;PIANCO;Permanente
13/06/2022;segunda-feira;PB;SOLANEA;Permanente
15/06/2022;quarta-feira;PB;JACARAU;Permanente
16/06/2022;quinta-feira;PB;MARI;Permanente
24/06/2022;sexta-feira;PB;ALAGOA GRANDE;Eventual
24/06/2022;sexta-feira;PB;ALAGOA NOVA;Permanente
24/06/2022;sexta-feira;PB;ALHANDRA;Permanente
24/06/2022;sexta-feira;PB;ARARA;Permanente
24/06/2022;sexta-feira;PB;ARARUNA;Permanente
24/06/2022;sexta-feira;PB;BANANEIRAS;Permanente
24/06/2022;sexta-feira;PB;BARRA DE SANTA ROSA;Permanente
24/06/2022;sexta-feira;PB;BARRA DE SANTANA;Permanente
24/06/2022;sexta-feira;PB;BELEM;Permanente
24/06/2022;sexta-feira;PB;BONITO DE SANTA FE;Permanente
24/06/2022;sexta-feira;PB;BOQUEIRAO;Permanente
24/06/2022;sexta-feira;PB;CAAPORA;Permanente
24/06/2022;sexta-feira;PB;CABACEIRAS;Permanente
24/06/2022;sexta-feira;PB;CABEDELO;Permanente
24/06/2022;sexta-feira;PB;CAJAZEIRAS;Permanente
24/06/2022;sexta-feira;PB;CAMPINA GRANDE;Permanente
24/06/2022;sexta-feira;PB;CATURITE;Permanente
24/06/2022;sexta-feira;PB;CONCEICAO;Permanente
24/06/2022;sexta-feira;PB;COREMAS;Permanente
24/06/2022;sexta-feira;PB;CUITE;Permanente
24/06/2022;sexta-feira;PB;DONA INES;Permanente
24/06/2022;sexta-feira;PB;ESPERANCA;Permanente
24/06/2022;sexta-feira;PB;FAGUNDES;Permanente
24/06/2022;sexta-feira;PB;GUARABIRA;Permanente
24/06/2022;sexta-feira;PB;INGA;Permanente
24/06/2022;sexta-feira;PB;ITAPOROROCA;Permanente
24/06/2022;sexta-feira;PB;JOAO PESSOA;Permanente
24/06/2022;sexta-feira;PB;LAGOA DE DENTRO;Permanente
24/06/2022;sexta-feira;PB;LAGOA SECA;Permanente
24/06/2022;sexta-feira;PB;MAMANGUAPE;Permanente
24/06/2022;sexta-feira;PB;MANAIRA;Permanente
24/06/2022;sexta-feira;PB;MOGEIRO;Permanente
24/06/2022;sexta-feira;PB;MONTEIRO;Permanente
24/06/2022;sexta-feira;PB;MULUNGU;Permanente
24/06/2022;sexta-feira;PB;OURO VELHO;Permanente
24/06/2022;sexta-feira;PB;PATOS;Permanente
24/06/2022;sexta-feira;PB;PEDRAS DE FOGO;Permanente
24/06/2022;sexta-feira;PB;PICUI;Permanente
24/06/2022;sexta-feira;PB;PIRPIRITUBA;Permanente
24/06/2022;sexta-feira;PB;POMBAL;Permanente
24/06/2022;sexta-feira;PB;PRINCESA ISABEL;Permanente
24/06/2022;sexta-feira;PB;QUEIMADAS;Permanente
24/06/2022;sexta-feira;PB;RIO TINTO;Permanente
24/06/2022;sexta-feira;PB;SANTA LUZIA;Permanente
24/06/2022;sexta-feira;PB;SANTA RITA;Permanente
24/06/2022;sexta-feira;PB;SAO JOAO DO RIO DO PEIXE;Permanente
24/06/2022;sexta-feira;PB;SAPE;Permanente
24/06/2022;sexta-feira;PB;SERRA BRANCA;Permanente
24/06/2022;sexta-feira;PB;SERRARIA;Permanente
24/06/2022;sexta-feira;PB;SOLEDADE;Permanente
24/06/2022;sexta-feira;PB;SOUSA;Eventual
24/06/2022;sexta-feira;PB;SUME;Permanente
24/06/2022;sexta-feira;PB;TACIMA;Permanente
24/06/2022;sexta-feira;PB;TAPEROA;Permanente
24/06/2022;sexta-feira;PB;TAVARES;Permanente
24/06/2022;sexta-feira;PB;TEIXEIRA;Permanente
24/06/2022;sexta-feira;PB;UMBUZEIRO;Permanente
25/06/2022;sábado;PB;MOGEIRO;Permanente
28/06/2022;terça-feira;PB;MONTEIRO;Permanente
29/06/2022;quarta-feira;PB;BELEM;Permanente
29/06/2022;quarta-feira;PB;BONITO DE SANTA FE;Permanente
29/06/2022;quarta-feira;PB;CABACEIRAS;Permanente
29/06/2022;quarta-feira;PB;CAICARA;Permanente
29/06/2022;quarta-feira;PB;COREMAS;Permanente
29/06/2022;quarta-feira;PB;ITAPORANGA;Permanente
29/06/2022;quarta-feira;PB;LAGOA SECA;Permanente
29/06/2022;quarta-feira;PB;MAMANGUAPE;Permanente
29/06/2022;quarta-feira;PB;MOGEIRO;Permanente
29/06/2022;quarta-feira;PB;PICUI;Permanente
29/06/2022;quarta-feira;PB;PIRPIRITUBA;Permanente
29/06/2022;quarta-feira;PB;POMBAL;Permanente
29/06/2022;quarta-feira;PB;RIO TINTO;Permanente
29/06/2022;quarta-feira;PB;SAO JOAO DO RIO DO PEIXE;Permanente
29/06/2022;quarta-feira;PB;SAO MAMEDE;Permanente
29/06/2022;quarta-feira;PB;SAPE;Permanente
29/06/2022;quarta-feira;PB;SOUSA;Permanente
29/06/2022;quarta-feira;PB;UIRAUNA;Permanente
29/06/2022;quarta-feira;PB;UMBUZEIRO;Permanente
10/07/2022;domingo;PB;ARARUNA;Permanente
10/07/2022;domingo;PB;SOUSA;Permanente
16/07/2022;sábado;PB;PUXINANA;Permanente
17/07/2022;domingo;PB;CUITE;Permanente
22/07/2022;sexta-feira;PB;ARACAGI;Permanente
22/07/2022;sexta-feira;PB;TEIXEIRA;Permanente
25/07/2022;segunda-feira;PB;JUAZEIRINHO;Permanente
26/07/2022;terça-feira;PB;ALAGOA GRANDE;Permanente
26/07/2022;terça-feira;PB;ALAGOA NOVA;Permanente
26/07/2022;terça-feira;PB;BARRA DE SANTANA;Permanente
26/07/2022;terça-feira;PB;SOLEDADE;Permanente
26/07/2022;terça-feira;PB;TACIMA;Permanente
26/07/2022;terça-feira;PB;UMBUZEIRO;Permanente
27/07/2022;quarta-feira;PB;POMBAL;Permanente
05/08/2022;sexta-feira;PB;ALAGOA GRANDE;Permanente
05/08/2022;sexta-feira;PB;ALAGOA NOVA;Permanente
05/08/2022;sexta-feira;PB;ALHANDRA;Permanente
05/08/2022;sexta-feira;PB;ARACAGI;Permanente
05/08/2022;sexta-feira;PB;ARARA;Permanente
05/08/2022;sexta-feira;PB;ARARUNA;Permanente
05/08/2022;sexta-feira;PB;AREIA;Permanente
05/08/2022;sexta-feira;PB;AROEIRAS;Permanente
05/08/2022;sexta-feira;PB;BANANEIRAS;Permanente
05/08/2022;sexta-feira;PB;BARRA DE SANTA ROSA;Permanente
05/08/2022;sexta-feira;PB;BARRA DE SANTANA;Permanente
05/08/2022;sexta-feira;PB;BAYEUX;Permanente
05/08/2022;sexta-feira;PB;BELEM;Permanente
05/08/2022;sexta-feira;PB;BONITO DE SANTA FE;Permanente
05/08/2022;sexta-feira;PB;BOQUEIRAO;Permanente
05/08/2022;sexta-feira;PB;BREJO DO CRUZ;Permanente
05/08/2022;sexta-feira;PB;CAAPORA;Permanente
05/08/2022;sexta-feira;PB;CABACEIRAS;Permanente
05/08/2022;sexta-feira;PB;CABEDELO;Permanente
05/08/2022;sexta-feira;PB;CACIMBA DE DENTRO;Permanente
05/08/2022;sexta-feira;PB;CAICARA;Permanente
05/08/2022;sexta-feira;PB;CAJAZEIRAS;Permanente
05/08/2022;sexta-feira;PB;CAMPINA GRANDE;Permanente
05/08/2022;sexta-feira;PB;CATOLE DO ROCHA;Permanente
05/08/2022;sexta-feira;PB;CATURITE;Permanente
05/08/2022;sexta-feira;PB;CONCEICAO;Permanente
05/08/2022;sexta-feira;PB;CONDE;Permanente
05/08/2022;sexta-feira;PB;COREMAS;Permanente
05/08/2022;sexta-feira;PB;CRUZ DO ESPIRITO SANTO;Permanente
05/08/2022;sexta-feira;PB;CUITE;Permanente
05/08/2022;sexta-feira;PB;DONA INES;Permanente
05/08/2022;sexta-feira;PB;ESPERANCA;Permanente
05/08/2022;sexta-feira;PB;FAGUNDES;Permanente
05/08/2022;sexta-feira;PB;GUARABIRA;Permanente
05/08/2022;sexta-feira;PB;GURINHEM;Permanente
05/08/2022;sexta-feira;PB;INGA;Permanente
05/08/2022;sexta-feira;PB;ITABAIANA;Permanente
05/08/2022;sexta-feira;PB;ITAPORANGA;Permanente
05/08/2022;sexta-feira;PB;ITAPOROROCA;Permanente
05/08/2022;sexta-feira;PB;JACARAU;Permanente
05/08/2022;sexta-feira;PB;JOAO PESSOA;Permanente
05/08/2022;sexta-feira;PB;JUAZEIRINHO;Permanente
05/08/2022;sexta-feira;PB;JURIPIRANGA;Permanente
05/08/2022;sexta-feira;PB;LAGOA DE DENTRO;Permanente
05/08/2022;sexta-feira;PB;LAGOA SECA;Permanente
05/08/2022;sexta-feira;PB;LASTRO;Permanente
05/08/2022;sexta-feira;PB;MAMANGUAPE;Permanente
05/08/2022;sexta-feira;PB;MANAIRA;Permanente
05/08/2022;sexta-feira;PB;MARI;Permanente
05/08/2022;sexta-feira;PB;MOGEIRO;Permanente
05/08/2022;sexta-feira;PB;MONTADAS;Permanente
05/08/2022;sexta-feira;PB;MONTEIRO;Permanente
05/08/2022;sexta-feira;PB;MULUNGU;Permanente
05/08/2022;sexta-feira;PB;OURO VELHO;Permanente
05/08/2022;sexta-feira;PB;PATOS;Permanente
05/08/2022;sexta-feira;PB;PAULISTA;Permanente
05/08/2022;sexta-feira;PB;PEDRAS DE FOGO;Permanente
05/08/2022;sexta-feira;PB;PIANCO;Permanente
05/08/2022;sexta-feira;PB;PICUI;Permanente
05/08/2022;sexta-feira;PB;PILAR;Permanente
05/08/2022;sexta-feira;PB;PIRPIRITUBA;Permanente
05/08/2022;sexta-feira;PB;POCINHOS;Permanente
05/08/2022;sexta-feira;PB;POMBAL;Permanente
05/08/2022;sexta-feira;PB;PRATA;Permanente
05/08/2022;sexta-feira;PB;PRINCESA ISABEL;Permanente
05/08/2022;sexta-feira;PB;PUXINANA;Permanente
05/08/2022;sexta-feira;PB;QUEIMADAS;Permanente
05/08/2022;sexta-feira;PB;REMIGIO;Permanente
05/08/2022;sexta-feira;PB;RIO TINTO;Permanente
05/08/2022;sexta-feira;PB;SALGADO DE SAO FELIX;Permanente
05/08/2022;sexta-feira;PB;SANTA LUZIA;Permanente
05/08/2022;sexta-feira;PB;SANTA RITA;Permanente
05/08/2022;sexta-feira;PB;SAO BENTO;Permanente
05/08/2022;sexta-feira;PB;SAO JOAO DO RIO DO PEIXE;Permanente
05/08/2022;sexta-feira;PB;SAO JOSE DE PIRANHAS;Permanente
05/08/2022;sexta-feira;PB;SAO MAMEDE;Permanente
05/08/2022;sexta-feira;PB;SAPE;Permanente
05/08/2022;sexta-feira;PB;SERRA BRANCA;Permanente
05/08/2022;sexta-feira;PB;SERRA GRANDE;Permanente
05/08/2022;sexta-feira;PB;SERRARIA;Permanente
05/08/2022;sexta-feira;PB;SOLANEA;Permanente
05/08/2022;sexta-feira;PB;SOLEDADE;Permanente
05/08/2022;sexta-feira;PB;SOUSA;Permanente
05/08/2022;sexta-feira;PB;SUME;Permanente
05/08/2022;sexta-feira;PB;TACIMA;Permanente
05/08/2022;sexta-feira;PB;TAPEROA;Permanente
05/08/2022;sexta-feira;PB;TAVARES;Permanente
05/08/2022;sexta-feira;PB;TEIXEIRA;Permanente
05/08/2022;sexta-feira;PB;UIRAUNA;Permanente
05/08/2022;sexta-feira;PB;UMBUZEIRO;Permanente
15/08/2022;segunda-feira;PB;ALHANDRA;Permanente
15/08/2022;segunda-feira;PB;CACIMBA DE DENTRO;Permanente
15/08/2022;segunda-feira;PB;CAICARA;Permanente
15/08/2022;segunda-feira;PB;LAGOA SECA;Permanente
17/08/2022;quarta-feira;PB;SAO MAMEDE;Permanente
22/08/2022;segunda-feira;PB;CAJAZEIRAS;Permanente
23/08/2022;terça-feira;PB;BARRA DE SANTA ROSA;Permanente
29/08/2022;segunda-feira;PB;FAGUNDES;Permanente
29/08/2022;segunda-feira;PB;TEIXEIRA;Permanente
05/09/2022;segunda-feira;PB;ALAGOA NOVA;Permanente
06/09/2022;terça-feira;PB;BELEM;Permanente
08/09/2022;quinta-feira;PB;ARARA;Permanente
08/09/2022;quinta-feira;PB;CATOLE DO ROCHA;Permanente
08/09/2022;quinta-feira;PB;SOUSA;Permanente
14/09/2022;quarta-feira;PB;PILAR;Permanente
15/09/2022;quinta-feira;PB;CAJAZEIRAS;Permanente
15/09/2022;quinta-feira;PB;MANAIRA;Permanente
15/09/2022;quinta-feira;PB;MOGEIRO;Permanente
15/09/2022;quinta-feira;PB;MONTEIRO;Permanente
19/09/2022;segunda-feira;PB;ITAPORANGA;Permanente
19/09/2022;segunda-feira;PB;MARI;Permanente
24/09/2022;sábado;PB;CUITE;Permanente
24/09/2022;sábado;PB;PATOS;Permanente
24/09/2022;sábado;PB;QUEIMADAS;Permanente
24/09/2022;sábado;PB;SAO JOSE DE PIRANHAS;Permanente
24/09/2022;sábado;PB;SOLEDADE;Permanente
27/09/2022;terça-feira;PB;CACIMBA DE DENTRO;Permanente
27/09/2022;terça-feira;PB;MULUNGU;Permanente
29/09/2022;quinta-feira;PB;TAVARES;Permanente
01/10/2022;sábado;PB;BREJO DO CRUZ;Permanente
04/10/2022;terça-feira;PB;SAO JOAO DO RIO DO PEIXE;Permanente
06/10/2022;quinta-feira;PB;TAPEROA;Permanente
07/10/2022;sexta-feira;PB;AROEIRAS;Permanente
07/10/2022;sexta-feira;PB;PIANCO;Permanente
07/10/2022;sexta-feira;PB;PIRPIRITUBA;Permanente
07/10/2022;sexta-feira;PB;SAO JOAO DO RIO DO PEIXE;Permanente
08/10/2022;sábado;PB;CONCEICAO;Permanente
10/10/2022;segunda-feira;PB;GURINHEM;Permanente
11/10/2022;terça-feira;PB;CAMPINA GRANDE;Permanente
13/10/2022;quinta-feira;PB;SERRARIA;Permanente
14/10/2022;sexta-feira;PB;MONTADAS;Permanente
16/10/2022;domingo;PB;BANANEIRAS;Permanente
19/10/2022;quarta-feira;PB;JACARAU;Permanente
20/10/2022;quinta-feira;PB;JUAZEIRINHO;Permanente
22/10/2022;sábado;PB;LAGOA SECA;Permanente
24/10/2022;segunda-feira;PB;PATOS;Permanente
01/11/2022;terça-feira;PB;CRUZ DO ESPIRITO SANTO;Permanente
03/11/2022;quinta-feira;PB;INGA;Permanente
04/11/2022;sexta-feira;PB;JUAZEIRINHO;Permanente
07/11/2022;segunda-feira;PB;CAICARA;Permanente
08/11/2022;terça-feira;PB;PIANCO;Permanente
09/11/2022;quarta-feira;PB;CATOLE DO ROCHA;Permanente
17/11/2022;quinta-feira;PB;TAVARES;Permanente
18/11/2022;sexta-feira;PB;CONDE;Permanente
20/11/2022;domingo;PB;DONA INES;Permanente
22/11/2022;terça-feira;PB;PILAR;Permanente
22/11/2022;terça-feira;PB;SALGADO DE SAO FELIX;Permanente
24/11/2022;quinta-feira;PB;SANTA LUZIA;Permanente
26/11/2022;sábado;PB;GUARABIRA;Permanente
26/11/2022;sábado;PB;PRINCESA ISABEL;Permanente
26/11/2022;sábado;PB;SOLANEA;Permanente
27/11/2022;domingo;PB;OURO VELHO;Permanente
27/11/2022;domingo;PB;REMIGIO;Permanente
30/11/2022;quarta-feira;PB;REMIGIO;Permanente
01/12/2022;quinta-feira;PB;ESPERANCA;Permanente
01/12/2022;quinta-feira;PB;SAPE;Permanente
02/12/2022;sexta-feira;PB;AROEIRAS;Permanente
02/12/2022;sexta-feira;PB;UIRAUNA;Permanente
04/12/2022;domingo;PB;PIRPIRITUBA;Permanente
05/12/2022;segunda-feira;PB;SALGADO DE SAO FELIX;Permanente
06/12/2022;terça-feira;PB;RIO TINTO;Permanente
08/12/2022;quinta-feira;PB;ALAGOA NOVA;Permanente
08/12/2022;quinta-feira;PB;ARARUNA;Permanente
08/12/2022;quinta-feira;PB;AREIA;Permanente
08/12/2022;quinta-feira;PB;AROEIRAS;Permanente
08/12/2022;quinta-feira;PB;BARRA DE SANTA ROSA;Permanente
08/12/2022;quinta-feira;PB;BELEM;Permanente
08/12/2022;quinta-feira;PB;CAAPORA;Permanente
08/12/2022;quinta-feira;PB;CABACEIRAS;Permanente
08/12/2022;quinta-feira;PB;CAICARA;Permanente
08/12/2022;quinta-feira;PB;CAMPINA GRANDE;Permanente
08/12/2022;quinta-feira;PB;CATURITE;Permanente
08/12/2022;quinta-feira;PB;CONCEICAO;Permanente
08/12/2022;quinta-feira;PB;CONDE;Permanente
08/12/2022;quinta-feira;PB;CRUZ DO ESPIRITO SANTO;Permanente
08/12/2022;quinta-feira;PB;DONA INES;Permanente
08/12/2022;quinta-feira;PB;ESPERANCA;Permanente
08/12/2022;quinta-feira;PB;GURINHEM;Permanente
08/12/2022;quinta-feira;PB;INGA;Permanente
08/12/2022;quinta-feira;PB;ITABAIANA;Permanente
08/12/2022;quinta-feira;PB;ITAPORANGA;Permanente
08/12/2022;quinta-feira;PB;JACARAU;Permanente
08/12/2022;quinta-feira;PB;JOAO PESSOA;Permanente
08/12/2022;quinta-feira;PB;MOGEIRO;Permanente
08/12/2022;quinta-feira;PB;MULUNGU;Permanente
08/12/2022;quinta-feira;PB;PATOS;Permanente
08/12/2022;quinta-feira;PB;PEDRAS DE FOGO;Permanente
08/12/2022;quinta-feira;PB;POCINHOS;Permanente
08/12/2022;quinta-feira;PB;PRINCESA ISABEL;Permanente
08/12/2022;quinta-feira;PB;REMIGIO;Permanente
08/12/2022;quinta-feira;PB;SALGADO DE SAO FELIX;Permanente
08/12/2022;quinta-feira;PB;SANTA RITA;Permanente
08/12/2022;quinta-feira;PB;SAO MAMEDE;Permanente
08/12/2022;quinta-feira;PB;SAPE;Permanente
08/12/2022;quinta-feira;PB;SERRA BRANCA;Permanente
08/12/2022;quinta-feira;PB;SUME;Permanente
08/12/2022;quinta-feira;PB;TAPEROA;Permanente
08/12/2022;quinta-feira;PB;TEIXEIRA;Permanente
08/12/2022;quinta-feira;PB;UIRAUNA;Permanente
10/12/2022;sábado;PB;POCINHOS;Permanente
12/12/2022;segunda-feira;PB;CABEDELO;Permanente
12/12/2022;segunda-feira;PB;MOGEIRO;Permanente
13/12/2022;terça-feira;PB;SANTA LUZIA;Permanente
14/12/2022;quarta-feira;PB;QUEIMADAS;Permanente
15/12/2022;quinta-feira;PB;BAYEUX;Permanente
19/12/2022;segunda-feira;PB;ARARA;Permanente
19/12/2022;segunda-feira;PB;GURINHEM;Permanente
20/12/2022;terça-feira;PB;LAGOA DE DENTRO;Permanente
22/12/2022;quinta-feira;PB;FAGUNDES;Permanente
24/12/2022;sábado;PB;SERRARIA;Permanente
27/12/2022;terça-feira;PB;CAAPORA;Permanente
28/12/2022;quarta-feira;PB;BREJO DO CRUZ;Permanente
29/12/2022;quinta-feira;PB;ITAPOROROCA;Permanente
31/12/2022;sábado;PB;PAULISTA;Permanente
31/12/2022;sábado;PB;SERRARIA;Permanente
06/01/2023;sexta-feira;PB;BANANEIRAS;Permanente
06/01/2023;sexta-feira;PB;ITAPOROROCA;Permanente
06/01/2023;sexta-feira;PB;QUEIMADAS;Permanente
06/01/2023;sexta-feira;PB;TACIMA;Permanente
06/01/2023;sexta-feira;PB;UMBUZEIRO;Permanente
09/01/2023;segunda-feira;PB;ITAPORANGA;Permanente
20/01/2023;sexta-feira;PB;ARACAGI;Permanente
20/01/2023;sexta-feira;PB;ARARUNA;Permanente
20/01/2023;sexta-feira;PB;BAYEUX;Permanente
20/01/2023;sexta-feira;PB;CAAPORA;Permanente
20/01/2023;sexta-feira;PB;LAGOA DE DENTRO;Permanente
20/01/2023;sexta-feira;PB;MARI;Permanente
20/01/2023;sexta-feira;PB;PICUI;Permanente
20/01/2023;sexta-feira;PB;SAO BENTO;Permanente
20/01/2023;sexta-feira;PB;SAO JOSE DE PIRANHAS;Permanente
20/01/2023;sexta-feira;PB;TAPEROA;Permanente
22/01/2023;domingo;PB;DONA INES;Permanente
25/01/2023;quarta-feira;PB;CUITE;Permanente
28/01/2023;sábado;PB;PUXINANA;Permanente
02/02/2023;quinta-feira;PB;GUARABIRA;Permanente
02/02/2023;quinta-feira;PB;JACARAU;Permanente
09/02/2023;quinta-feira;PB;PIANCO;Permanente
19/02/2023;domingo;PB;ARARA;Permanente
19/02/2023;domingo;PB;SOLANEA;Permanente
21/02/2023;terça-feira;PB;MULUNGU;Permanente
07/03/2023;terça-feira;PB;CRUZ DO ESPIRITO SANTO;Permanente
08/03/2023;quarta-feira;PB;ARACAGI;Permanente
08/03/2023;quarta-feira;PB;BANANEIRAS;Permanente
08/03/2023;quarta-feira;PB;LAGOA DE DENTRO;Permanente
08/03/2023;quarta-feira;PB;PIRPIRITUBA;Permanente
09/03/2023;quinta-feira;PB;PICUI;Permanente
09/03/2023;quinta-feira;PB;SANTA RITA;Permanente
10/03/2023;sexta-feira;PB;SAO MAMEDE;Permanente
19/03/2023;domingo;PB;JUAZEIRINHO;Permanente
19/03/2023;domingo;PB;MONTADAS;Permanente
19/03/2023;domingo;PB;PAULISTA;Permanente
19/03/2023;domingo;PB;SAO JOSE DE PIRANHAS;Permanente
20/03/2023;segunda-feira;PB;ITABAIANA;Permanente
31/03/2023;sexta-feira;PB;REMIGIO;Permanente
01/04/2023;sábado;PB;SUME;Permanente
04/04/2023;terça-feira;PB;COREMAS;Permanente
23/04/2023;domingo;PB;GURINHEM;Permanente
24/04/2023;segunda-feira;PB;ALHANDRA;Permanente
26/04/2023;quarta-feira;PB;ESPERANCA;Permanente
26/04/2023;quarta-feira;PB;PRINCESA ISABEL;Permanente
27/04/2023;quinta-feira;PB;SERRA BRANCA;Permanente
28/04/2023;sexta-feira;PB;PILAR;Permanente
29/04/2023;sábado;PB;BARRA DE SANTANA;Permanente
29/04/2023;sábado;PB;CATURITE;Permanente
29/04/2023;sábado;PB;SAO BENTO;Permanente
30/04/2023;domingo;PB;BOQUEIRAO;Permanente
30/04/2023;domingo;PB;TACIMA;Permanente
20/05/2022;sexta-feira;PE;BONITO;Permanente
20/05/2022;sexta-feira;PE;MOREILANDIA;Eventual
24/05/2022;terça-feira;PE;ESCADA;Permanente
24/05/2022;terça-feira;PE;LAGOA GRANDE;Permanente
24/05/2022;terça-feira;PE;SERTANIA;Permanente
26/05/2022;quinta-feira;PE;BREJO DA MADRE DE DEUS;Permanente
27/05/2022;sexta-feira;PE;TABIRA;Permanente
30/05/2022;segunda-feira;PE;AFRANIO;Eventual
31/05/2022;terça-feira;PE;BODOCO;Permanente
02/06/2022;quinta-feira;PE;CEDRO;Permanente
04/06/2022;sábado;PE;PEDRA;Permanente
06/06/2022;segunda-feira;PE;PAUDALHO;Eventual
07/06/2022;terça-feira;PE;SANTA MARIA DA BOA VISTA;Permanente
09/06/2022;quinta-feira;PE;PALMARES;Permanente
10/06/2022;sexta-feira;PE;CAMARAGIBE;Permanente
11/06/2022;sábado;PE;RIO FORMOSO;Permanente
11/06/2022;sábado;PE;TUPARETAMA;Eventual
12/06/2022;domingo;PE;BODOCO;Permanente
12/06/2022;domingo;PE;SIRINHAEM;Permanente
13/06/2022;segunda-feira;PE;AGRESTINA;Permanente
13/06/2022;segunda-feira;PE;AGUAS BELAS;Permanente
13/06/2022;segunda-feira;PE;CABO DE SANTO AGOSTINHO;Permanente
